,TTF_Price,Avg_Temp_C,HDD,Predicted_Price,Residuals
2022-01-28,92.06199645996094,6.5,11.5,58.36689139113871,33.69510506882223
2022-01-29,92.06199645996094,9.1,8.9,59.88691490883561,32.17508155112533
2022-01-30,92.06199645996094,6.1,11.9,58.13304161918534,33.928954840775596
2022-01-31,84.6719970703125,5.8,12.2,57.95765429022031,26.71434278009219
2022-02-01,76.16699981689453,7.4,10.6,58.89305337803379,17.27394643886074
2022-02-02,77.35099792480469,8.0,10.0,59.243828035963844,18.107169888840843
2022-02-03,80.2229995727539,7.2,10.8,58.776128492057104,21.446871080696802
2022-02-04,82.6520004272461,6.2,11.8,58.191504062173685,24.46049636507241
2022-02-05,82.6520004272461,6.3,11.7,58.24996650516202,24.402033922084073
2022-02-06,82.6520004272461,7.2,10.8,58.776128492057104,23.87587193518899
2022-02-07,79.59500122070312,5.9,12.1,58.016116733208655,21.57888448749447
2022-02-08,77.30000305175781,9.3,8.7,60.003839794812286,17.296163256945526
2022-02-09,74.41699981689453,8.6,9.4,59.59460269389389,14.822397123000641
2022-02-10,74.35299682617188,6.6,11.4,58.42535383412705,15.927642992044824
2022-02-11,77.4260025024414,4.5,13.5,57.19764253137187,20.228359971069537
2022-02-12,77.4260025024414,2.8,15.2,56.20378100057005,21.222221501871353
2022-02-13,77.4260025024414,5.6,12.4,57.84072940424363,19.585273098197774
2022-02-14,80.77100372314453,9.1,8.9,59.88691490883561,20.884088814308924
2022-02-15,70.91899871826172,6.8,11.2,58.54227872010374,12.37671999815798
2022-02-16,69.79499816894531,10.3,7.699999999999999,60.58846422469571,9.2065339442496
2022-02-17,74.91400146484375,8.3,9.7,59.41921536492887,15.494786099914883
2022-02-18,73.76200103759766,8.0,10.0,59.243828035963844,14.518173001633812
2022-02-19,73.76200103759766,5.4,12.6,57.723804518266945,16.03819651933071
2022-02-20,73.76200103759766,7.8,10.2,59.12690314998716,14.635097887610499
2022-02-21,73.76200103759766,6.3,11.7,58.24996650516202,15.512034532435635
2022-02-22,79.78900146484375,7.2,10.8,58.776128492057104,21.012872972786646
2022-02-23,88.89099884033203,7.8,10.2,59.12690314998716,29.764095690344874
2022-02-24,134.3159942626953,5.9,12.1,58.016116733208655,76.29987752948665
2022-02-25,94.4219970703125,5.0,13.0,57.48995474631358,36.93204232399892
2022-02-26,94.4219970703125,3.4,14.6,56.55455565850011,37.86744141181239
2022-02-27,94.4219970703125,4.2,13.8,57.02225520240684,37.39974186790566
2022-02-28,98.59500122070312,4.3,13.7,57.08071764539518,41.51428357530794
2022-03-01,121.67400360107422,4.5,13.5,57.19764253137187,64.47636106970235
2022-03-02,165.54299926757812,5.5,12.5,57.78226696125529,107.76073230632284
2022-03-03,160.822998046875,4.3,13.7,57.08071764539518,103.74228040147982
2022-03-04,192.5500030517578,3.8,14.2,56.78840543045347,135.76159762130433
2022-03-05,192.5500030517578,1.7,16.3,55.560694127698284,136.98930892405951
2022-03-06,192.5500030517578,2.7,15.3,56.14531855758171,136.4046844941761
2022-03-07,227.2010040283203,2.6,15.4,56.08685611459337,171.11414791372695
2022-03-08,214.5540008544922,4.2,13.8,57.02225520240684,157.53174565208536
2022-03-09,155.8800048828125,5.5,12.5,57.78226696125529,98.09773792155721
2022-03-10,126.39900207519531,7.4,10.6,58.89305337803379,67.50594869716153
2022-03-11,131.22900390625,9.2,8.8,59.94537735182394,71.28362655442606
2022-03-12,131.22900390625,10.5,7.5,60.70538911067239,70.5236147955776
2022-03-13,131.22900390625,11.4,6.6,61.231551097567475,69.99745280868252
2022-03-14,114.52200317382812,9.0,9.0,59.82845246584726,54.69355070798086
2022-03-15,115.43900299072266,8.4,9.6,59.47767780791721,55.961325182805446
2022-03-16,102.62300109863281,9.2,8.8,59.94537735182394,42.67762374680887
2022-03-17,105.08799743652344,8.0,10.0,59.243828035963844,45.84416940055959
2022-03-18,105.04399871826172,7.9,10.1,59.1853655929755,45.85863312528622
2022-03-19,105.04399871826172,7.8,10.2,59.12690314998716,45.91709556827456
2022-03-20,105.04399871826172,5.2,12.8,57.60687963229026,47.43711908597146
2022-03-21,96.302001953125,7.4,10.6,58.89305337803379,37.40894857509121
2022-03-22,98.74700164794922,10.8,7.199999999999999,60.88077643963742,37.866225208311796
2022-03-23,117.0009994506836,10.3,7.699999999999999,60.58846422469571,56.41253522598788
2022-03-24,111.60800170898438,10.0,8.0,60.41307689573068,51.19492481325369
2022-03-25,101.26899719238281,8.4,9.6,59.47767780791721,41.7913193844656
2022-03-26,101.26899719238281,9.4,8.6,60.06230223780063,41.20669495458218
2022-03-27,101.26899719238281,9.4,8.6,60.06230223780063,41.20669495458218
2022-03-28,102.54499816894531,8.1,9.9,59.30229047895218,43.24270768999313
2022-03-29,108.38099670410156,7.9,10.1,59.1853655929755,49.19563111112606
2022-03-30,118.97000122070312,5.7,12.3,57.899191847231975,61.07080937347115
2022-03-31,125.90599822998047,2.7,15.3,56.14531855758171,69.76067967239877
2022-04-01,112.1500015258789,3.0,15.0,56.32070588654673,55.82929563933217
2022-04-02,112.1500015258789,3.0,15.0,56.32070588654673,55.82929563933217
2022-04-03,112.1500015258789,3.1,14.9,56.37916832953508,55.77083319634383
2022-04-04,109.52300262451172,7.4,10.6,58.89305337803379,50.62994924647793
2022-04-05,108.56400299072266,9.6,8.4,60.179227123777316,48.38477586694534
2022-04-06,106.79100036621094,9.8,8.2,60.296152009753996,46.49484835645694
2022-04-07,104.56400299072266,8.4,9.6,59.47767780791721,45.086325182805446
2022-04-08,103.88200378417969,6.3,11.7,58.24996650516202,45.632037279017666
2022-04-09,103.88200378417969,6.0,12.0,58.074579176197,45.80742460798269
2022-04-10,103.88200378417969,6.1,11.9,58.13304161918534,45.748962164994346
2022-04-11,100.13700103759766,9.1,8.9,59.88691490883561,40.25008612876205
2022-04-12,102.21900177001953,13.0,5.0,62.16695018538095,40.05205158463858
2022-04-13,105.3239974975586,12.5,5.5,61.87463797043924,43.449359527119356
2022-04-14,95.62000274658203,11.3,6.699999999999999,61.17308865457913,34.4469140920029
2022-04-15,95.62000274658203,8.8,9.2,59.71152757987058,35.908475166711455
2022-04-16,95.62000274658203,10.3,7.699999999999999,60.58846422469571,35.03153852188632
2022-04-17,95.62000274658203,10.6,7.4,60.763851553660736,34.856151192921295
2022-04-18,95.62000274658203,12.0,6.0,61.58232575549752,34.03767699108451
2022-04-19,93.76799774169922,11.9,6.1,61.523863312509185,32.244134429190034
2022-04-20,94.23100280761719,11.2,6.800000000000001,61.11462621159079,33.1163765960264
2022-04-21,100.06099700927734,11.7,6.300000000000001,61.4069384265325,38.654058582744845
2022-04-22,94.875,12.7,5.300000000000001,61.99156285641592,32.88343714358408
2022-04-23,94.875,13.2,4.800000000000001,62.28387507135763,32.59112492864237
2022-04-24,94.875,11.1,6.9,61.056163768602445,33.818836231397555
2022-04-25,92.83699798583984,9.0,9.0,59.82845246584726,33.00854551999258
2022-04-26,103.20800018310547,9.1,8.9,59.88691490883561,43.32108527426986
2022-04-27,107.427001953125,8.0,10.0,59.243828035963844,48.183173917161156
2022-04-28,100.14199829101562,8.4,9.6,59.47767780791721,40.664320483098415
2022-04-29,99.44999694824219,8.6,9.4,59.59460269389389,39.8553942543483
2022-04-30,99.44999694824219,8.2,9.8,59.360752921940524,40.089244026301664
2022-05-01,99.44999694824219,9.0,9.0,59.82845246584726,39.621544482394924
2022-05-02,97.0510025024414,10.3,7.699999999999999,60.58846422469571,36.46253827774569
2022-05-03,99.4260025024414,8.9,9.1,59.76999002285892,39.656012479582486
2022-05-04,103.82099914550781,10.0,8.0,60.41307689573068,43.40792224977713
2022-05-05,106.50800323486328,11.8,6.199999999999999,61.46540086952084,45.04260236534244
2022-05-06,101.70800018310547,13.4,4.6,62.400799957334314,39.307200225771155
2022-05-07,101.70800018310547,13.5,4.5,62.45926240032266,39.24873778278281
2022-05-08,101.70800018310547,10.8,7.199999999999999,60.88077643963742,40.827223743468046
2022-05-09,93.78700256347656,13.4,4.6,62.400799957334314,31.38620260614225
2022-05-10,98.8010025024414,15.3,2.6999999999999993,63.51158637411282,35.28941612832859
2022-05-11,94.01200103759766,14.5,3.5,63.04388683020608,30.96811420739158
2022-05-12,106.70099639892578,13.4,4.6,62.400799957334314,44.30019644159147
2022-05-13,96.88099670410156,13.5,4.5,62.45926240032266,34.421734303778905
2022-05-14,96.88099670410156,14.7,3.3000000000000007,63.160811716182764,33.7201849879188
2022-05-15,96.88099670410156,16.8,1.1999999999999993,64.38852301893795,32.49247368516362
2022-05-16,92.86000061035156,17.3,0.6999999999999993,64.68083523387966,28.1791653764719
2022-05-17,94.17500305175781,17.4,0.6000000000000014,64.73929767686799,29.43570537488982
2022-05-18,94.53800201416016,18.1,0.0,65.09007233479805,29.447929679362105
2022-05-19,91.02400207519531,16.5,1.5,64.21313568997292,26.810866385222397
2022-05-20,87.9020004272461,13.2,4.800000000000001,62.28387507135763,25.618125355888466
2022-05-21,87.9020004272461,13.4,4.6,62.400799957334314,25.50120046991178
2022-05-22,87.9020004272461,14.7,3.3000000000000007,63.160811716182764,24.74118871106333
2022-05-23,83.28800201416016,15.3,2.6999999999999993,63.51158637411282,19.77641564004734
2022-05-24,84.50700378417969,13.0,5.0,62.16695018538095,22.34005359879874
2022-05-25,88.0780029296875,13.4,4.6,62.400799957334314,25.677202972353186
2022-05-26,85.97100067138672,14.9,3.0999999999999996,63.27773660215944,22.693264069227276
2022-05-27,86.875,13.4,4.6,62.400799957334314,24.474200042665686
2022-05-28,86.875,11.9,6.1,61.523863312509185,25.351136687490815
2022-05-29,86.875,10.9,7.1,60.93923888262576,25.93576111737424
2022-05-30,86.875,10.6,7.4,60.763851553660736,26.111148446339264
2022-05-31,94.00399780273438,11.8,6.199999999999999,61.46540086952084,32.53859693321353
2022-06-01,85.5510025024414,11.7,6.300000000000001,61.4069384265325,24.144064075908908
2022-06-02,83.94499969482422,13.3,4.699999999999999,62.34233751434597,21.602662180478248
2022-06-03,83.10099792480469,15.6,2.4000000000000004,63.68697370307784,19.414024221726848
2022-06-04,83.10099792480469,14.7,3.3000000000000007,63.160811716182764,19.940186208621924
2022-06-05,83.10099792480469,16.0,2.0,63.92082347503121,19.180174449773475
2022-06-06,82.55799865722656,13.4,4.6,62.400799957334314,20.15719869989225
2022-06-07,79.60800170898438,13.8,4.199999999999999,62.63464972928768,16.973351979696695
2022-06-08,79.40699768066406,14.9,3.0999999999999996,63.27773660215944,16.12926107850462
2022-06-09,84.87999725341797,15.4,2.5999999999999996,63.57004881710116,21.30994843631681
2022-06-10,82.46399688720703,16.9,1.1000000000000014,64.44698546192629,18.017011425280742
2022-06-11,82.46399688720703,16.4,1.6000000000000014,64.15467324698457,18.30932364022246
2022-06-12,82.46399688720703,15.4,2.5999999999999996,63.57004881710116,18.89394807010587
2022-06-13,83.4020004272461,13.6,4.4,62.517724843311,20.884275583935093
2022-06-14,97.04000091552734,14.8,3.1999999999999993,63.21927415917111,33.82072675635624
2022-06-15,120.33200073242188,16.7,1.3000000000000007,64.3300605759496,56.00194015647227
2022-06-16,124.36399841308594,17.7,0.3000000000000007,64.91468500583302,59.449313407252916
2022-06-17,117.73799896240234,21.5,0.0,65.09007233479805,52.64792662760429
2022-06-18,117.73799896240234,19.0,0.0,65.09007233479805,52.64792662760429
2022-06-19,117.73799896240234,14.0,4.0,62.75157461526437,54.98642434713798
2022-06-20,117.73799896240234,14.5,3.5,63.04388683020608,54.69411213219627
2022-06-21,125.55999755859375,15.4,2.5999999999999996,63.57004881710116,61.98994874149259
2022-06-22,127.1709976196289,17.1,0.8999999999999986,64.56391034790298,62.60708727172593
2022-06-23,133.3470001220703,21.1,0.0,65.09007233479805,68.25692778727226
2022-06-24,128.5050048828125,18.9,0.0,65.09007233479805,63.41493254801445
2022-06-25,128.5050048828125,18.2,0.0,65.09007233479805,63.41493254801445
2022-06-26,128.5050048828125,17.1,0.8999999999999986,64.56391034790298,63.941094534909524
2022-06-27,129.45899963378906,15.8,2.1999999999999993,63.803898589054526,65.65510104473454
2022-06-28,129.17599487304688,17.4,0.6000000000000014,64.73929767686799,64.43669719617888
2022-06-29,139.58799743652344,19.7,0.0,65.09007233479805,74.49792510172539
2022-06-30,144.51400756835938,17.4,0.6000000000000014,64.73929767686799,79.77470989149138
2022-07-01,147.78399658203125,15.8,2.1999999999999993,63.803898589054526,83.98009799297672
2022-07-02,147.78399658203125,17.0,1.0,64.50544790491463,83.27854867711662
2022-07-03,147.78399658203125,16.1,1.8999999999999986,63.97928591801955,83.80471066401171
2022-07-04,147.78399658203125,16.6,1.3999999999999986,64.27159813296126,83.51239844906999
2022-07-05,165.072998046875,15.3,2.6999999999999993,63.51158637411282,101.56141167276218
2022-07-06,170.99899291992188,16.1,1.8999999999999986,63.97928591801955,107.01970700190233
2022-07-07,183.18299865722656,16.4,1.6000000000000014,64.15467324698457,119.02832541024199
2022-07-08,175.21200561523438,16.7,1.3000000000000007,64.3300605759496,110.88194503928477
2022-07-09,175.21200561523438,17.0,1.0,64.50544790491463,110.70655771031974
2022-07-10,175.21200561523438,16.5,1.5,64.21313568997292,110.99886992526146
2022-07-11,164.52000427246094,18.4,0.0,65.09007233479805,99.42993193766289
2022-07-12,172.60899353027344,20.0,0.0,65.09007233479805,107.51892119547539
2022-07-13,180.5050048828125,20.2,0.0,65.09007233479805,115.41493254801445
2022-07-14,175.0330047607422,16.0,2.0,63.92082347503121,111.11218128571097
2022-07-15,159.56700134277344,16.4,1.6000000000000014,64.15467324698457,95.41232809578887
2022-07-16,159.56700134277344,16.6,1.3999999999999986,64.27159813296126,95.29540320981218
2022-07-17,159.56700134277344,17.3,0.6999999999999993,64.68083523387966,94.88616610889378
2022-07-18,157.25799560546875,22.2,0.0,65.09007233479805,92.1679232706707
2022-07-19,154.45700073242188,26.7,0.0,65.09007233479805,89.36692839762382
2022-07-20,155.03799438476562,22.7,0.0,65.09007233479805,89.94792204996757
2022-07-21,155.60000610351562,18.1,0.0,65.09007233479805,90.50993376871757
2022-07-22,159.86399841308594,16.5,1.5,64.21313568997292,95.65086272311302
2022-07-23,159.86399841308594,18.2,0.0,65.09007233479805,94.77392607828789
2022-07-24,159.86399841308594,22.0,0.0,65.09007233479805,94.77392607828789
2022-07-25,176.61599731445312,19.9,0.0,65.09007233479805,111.52592497965507
2022-07-26,199.91799926757812,16.8,1.1999999999999993,64.38852301893795,135.52947624864018
2022-07-27,205.22500610351562,15.6,2.4000000000000004,63.68697370307784,141.53803240043777
2022-07-28,198.92999267578125,16.4,1.6000000000000014,64.15467324698457,134.77531942879668
2022-07-29,190.9149932861328,18.4,0.0,65.09007233479805,125.82492095133476
2022-07-30,190.9149932861328,18.3,0.0,65.09007233479805,125.82492095133476
2022-07-31,190.9149932861328,19.1,0.0,65.09007233479805,125.82492095133476
2022-08-01,200.79400634765625,18.1,0.0,65.09007233479805,135.7039340128582
2022-08-02,205.1739959716797,20.0,0.0,65.09007233479805,140.08392363688165
2022-08-03,199.19500732421875,21.7,0.0,65.09007233479805,134.1049349894207
2022-08-04,199.2480010986328,20.6,0.0,65.09007233479805,134.15792876383478
2022-08-05,196.32000732421875,16.7,1.3000000000000007,64.3300605759496,131.98994674826915
2022-08-06,196.32000732421875,15.7,2.3000000000000007,63.74543614606618,132.57457117815255
2022-08-07,196.32000732421875,16.2,1.8000000000000007,64.0377483610079,132.28225896321084
2022-08-08,193.05499267578125,17.4,0.6000000000000014,64.73929767686799,128.31569499891327
2022-08-09,192.1840057373047,18.9,0.0,65.09007233479805,127.09393340250664
2022-08-10,205.36700439453125,20.9,0.0,65.09007233479805,140.2769320597332
2022-08-11,208.11000061035156,22.9,0.0,65.09007233479805,143.01992827555353
2022-08-12,206.10800170898438,23.8,0.0,65.09007233479805,141.01792937418634
2022-08-13,206.10800170898438,23.7,0.0,65.09007233479805,141.01792937418634
2022-08-14,206.10800170898438,24.4,0.0,65.09007233479805,141.01792937418634
2022-08-15,220.11000061035156,21.8,0.0,65.09007233479805,155.01992827555353
2022-08-16,225.91400146484375,20.7,0.0,65.09007233479805,160.8239291300457
2022-08-17,225.8350067138672,19.4,0.0,65.09007233479805,160.74493437906915
2022-08-18,241.00399780273438,19.7,0.0,65.09007233479805,175.91392546793634
2022-08-19,244.5500030517578,19.6,0.0,65.09007233479805,179.45993071695978
2022-08-20,244.5500030517578,18.2,0.0,65.09007233479805,179.45993071695978
2022-08-21,244.5500030517578,17.6,0.3999999999999986,64.85622256284468,179.69378048891315
2022-08-22,276.74798583984375,19.0,0.0,65.09007233479805,211.6579135050457
2022-08-23,269.04901123046875,20.8,0.0,65.09007233479805,203.9589388956707
2022-08-24,292.1499938964844,22.2,0.0,65.09007233479805,227.05992156168634
2022-08-25,321.41400146484375,23.2,0.0,65.09007233479805,256.3239291300457
2022-08-26,339.1960144042969,18.6,0.0,65.09007233479805,274.10594206949884
2022-08-27,339.1960144042969,17.1,0.8999999999999986,64.56391034790298,274.6321040563939
2022-08-28,339.1960144042969,16.6,1.3999999999999986,64.27159813296126,274.92441627133564
2022-08-29,272.6029968261719,16.5,1.5,64.21313568997292,208.38986113619896
2022-08-30,252.93699645996094,18.0,0.0,65.09007233479805,187.8469241251629
2022-08-31,239.90699768066406,17.8,0.1999999999999993,64.97314744882136,174.9338502318427
2022-09-01,243.00399780273438,18.0,0.0,65.09007233479805,177.91392546793634
2022-09-02,214.6649932861328,18.8,0.0,65.09007233479805,149.57492095133478
2022-09-03,214.6649932861328,19.8,0.0,65.09007233479805,149.57492095133478
2022-09-04,214.6649932861328,19.8,0.0,65.09007233479805,149.57492095133478
2022-09-05,214.6649932861328,21.1,0.0,65.09007233479805,149.57492095133478
2022-09-06,239.8419952392578,20.6,0.0,65.09007233479805,174.75192290445978
2022-09-07,213.88299560546875,17.9,0.10000000000000142,65.03160989180971,148.85138571365906
2022-09-08,220.54100036621094,17.3,0.6999999999999993,64.68083523387966,155.86016513233128
2022-09-09,207.09100341796875,15.7,2.3000000000000007,63.74543614606618,143.34556727190255
2022-09-10,207.09100341796875,16.0,2.0,63.92082347503121,143.17017994293752
2022-09-11,207.09100341796875,16.6,1.3999999999999986,64.27159813296126,142.8194052850075
2022-09-12,190.58799743652344,17.9,0.10000000000000142,65.03160989180971,125.55638754471373
2022-09-13,198.61199951171875,18.1,0.0,65.09007233479805,133.5219271769207
2022-09-14,217.8820037841797,15.5,2.5,63.628511260089496,154.25349252409018
2022-09-15,214.2830047607422,15.1,2.9000000000000004,63.39466148813613,150.88834327260605
2022-09-16,187.79299926757812,13.1,4.9,62.22541262836929,125.56758663920883
2022-09-17,187.79299926757812,12.7,5.300000000000001,61.99156285641592,125.8014364111622
2022-09-18,187.79299926757812,11.7,6.300000000000001,61.4069384265325,126.38606084104563
2022-09-19,182.26199340820312,13.2,4.800000000000001,62.28387507135763,119.9781183368455
2022-09-20,194.25900268554688,12.3,5.699999999999999,61.75771308446255,132.50128960108432
2022-09-21,189.781005859375,12.6,5.4,61.933100413427574,127.84790544594742
2022-09-22,187.46800231933594,11.8,6.199999999999999,61.46540086952084,126.0026014498151
2022-09-23,185.4949951171875,13.5,4.5,62.45926240032266,123.03573271686484
2022-09-24,185.4949951171875,13.3,4.699999999999999,62.34233751434597,123.15265760284153
2022-09-25,185.4949951171875,11.9,6.1,61.523863312509185,123.97113180467832
2022-09-26,173.83399963378906,11.6,6.4,61.348475983544155,112.48552365024491
2022-09-27,186.0989990234375,9.4,8.6,60.06230223780063,126.03669678563688
2022-09-28,207.18699645996094,10.0,8.0,60.41307689573068,146.77391956423025
2022-09-29,187.6649932861328,9.8,8.2,60.296152009753996,127.36884127637882
2022-09-30,188.8000030517578,11.0,7.0,60.9977013256141,127.80230172614371
2022-10-01,188.8000030517578,13.8,4.199999999999999,62.63464972928768,126.16535332247014
2022-10-02,188.8000030517578,13.9,4.1,62.693112172276024,126.1068908794818
2022-10-03,169.91200256347656,13.3,4.699999999999999,62.34233751434597,107.56966504913059
2022-10-04,161.9499969482422,13.6,4.4,62.517724843311,99.43227210493119
2022-10-05,173.6929931640625,15.8,2.1999999999999993,63.803898589054526,109.88909457500797
2022-10-06,175.71200561523438,13.4,4.6,62.400799957334314,113.31120565790006
2022-10-07,156.20700073242188,13.8,4.199999999999999,62.63464972928768,93.5723510031342
2022-10-08,156.20700073242188,12.5,5.5,61.87463797043924,94.33236276198264
2022-10-09,156.20700073242188,10.7,7.300000000000001,60.82231399664908,95.38468673577279
2022-10-10,154.1179962158203,10.8,7.199999999999999,60.88077643963742,93.23721977618288
2022-10-11,156.781005859375,10.7,7.300000000000001,60.82231399664908,95.95869186272591
2022-10-12,160.19000244140625,9.8,8.2,60.296152009753996,99.89385043165225
2022-10-13,153.8090057373047,12.5,5.5,61.87463797043924,91.93436776686545
2022-10-14,141.9969940185547,12.4,5.6,61.816175527450895,80.18081849110379
2022-10-15,141.9969940185547,13.4,4.6,62.400799957334314,79.59619406122037
2022-10-16,141.9969940185547,14.2,3.8000000000000007,62.868499501241054,79.12849451731364
2022-10-17,127.97799682617188,15.0,3.0,63.33619904514779,64.64179778102408
2022-10-18,113.22200012207031,12.7,5.300000000000001,61.99156285641592,51.230437265654395
2022-10-19,112.51000213623047,9.9,8.1,60.35461445274234,52.15538768348813
2022-10-20,127.14700317382812,12.3,5.699999999999999,61.75771308446255,65.38929008936557
2022-10-21,113.57599639892578,14.7,3.3000000000000007,63.160811716182764,50.41518468274302
2022-10-22,113.57599639892578,14.6,3.4000000000000004,63.10234927319442,50.47364712573136
2022-10-23,113.57599639892578,14.9,3.0999999999999996,63.27773660215944,50.29825979676634
2022-10-24,99.16999816894531,14.5,3.5,63.04388683020608,36.126111338739236
2022-10-25,99.79399871826172,13.4,4.6,62.400799957334314,37.393198760927405
2022-10-26,104.31999969482422,14.9,3.0999999999999996,63.27773660215944,41.042263092664776
2022-10-27,107.38400268554688,15.8,2.1999999999999993,63.803898589054526,43.58010409649235
2022-10-28,112.24400329589844,16.0,2.0,63.92082347503121,48.323179820867225
2022-10-29,112.24400329589844,15.3,2.6999999999999993,63.51158637411282,48.73241692178562
2022-10-30,112.24400329589844,14.8,3.1999999999999993,63.21927415917111,49.02472913672733
2022-10-31,123.35199737548828,13.2,4.800000000000001,62.28387507135763,61.068122304130654
2022-11-01,116.19300079345703,14.2,3.8000000000000007,62.868499501241054,53.32450129221598
2022-11-02,125.86299896240234,12.1,5.9,61.640788198485865,64.22221076391648
2022-11-03,125.44499969482422,12.6,5.4,61.933100413427574,63.511899281396644
2022-11-04,114.78600311279297,9.4,8.6,60.06230223780063,54.72370087499234
2022-11-05,114.78600311279297,9.2,8.8,59.94537735182394,54.840625760969026
2022-11-06,114.78600311279297,10.4,7.6,60.64692666768405,54.13907644510892
2022-11-07,109.68299865722656,11.8,6.199999999999999,61.46540086952084,48.21759778770572
2022-11-08,118.14700317382812,13.0,5.0,62.16695018538095,55.98005298844718
2022-11-09,113.14399719238281,11.7,6.300000000000001,61.4069384265325,51.737058765850314
2022-11-10,113.4520034790039,12.3,5.699999999999999,61.75771308446255,51.694290394541355
2022-11-11,97.85299682617188,10.5,7.5,60.70538911067239,37.14760771549948
2022-11-12,97.85299682617188,8.4,9.6,59.47767780791721,38.375319018254665
2022-11-13,97.85299682617188,8.3,9.7,59.41921536492887,38.43378146124301
2022-11-14,113.7040023803711,5.9,12.1,58.016116733208655,55.68788564716244
2022-11-15,124.10399627685547,9.7,8.3,60.23768956676565,63.866306710089816
2022-11-16,113.9000015258789,10.0,8.0,60.41307689573068,53.48692463014822
2022-11-17,112.55599975585938,9.7,8.3,60.23768956676565,52.31831018909372
2022-11-18,115.50900268554688,7.9,10.1,59.1853655929755,56.323637092571374
2022-11-19,115.50900268554688,0.7,17.3,54.976069697814864,60.53293298773201
2022-11-20,115.50900268554688,-0.5,18.5,54.27452038195476,61.23448230359212
2022-11-21,116.12799835205078,4.4,13.6,57.139180088383526,58.988818263667255
2022-11-22,119.63899993896484,6.4,11.6,58.308428948150365,61.33057099081448
2022-11-23,129.6199951171875,7.5,10.5,58.95151582102213,70.66847929616537
2022-11-24,129.6199951171875,8.7,9.3,59.65306513688223,69.96692998030527
2022-11-25,124.37000274658203,8.7,9.3,59.65306513688223,64.7169376096998
2022-11-26,124.37000274658203,7.3,10.7,58.83459093504545,65.53541181153659
2022-11-27,124.37000274658203,7.0,11.0,58.65920360608042,65.71079914050162
2022-11-28,123.28199768066406,8.0,10.0,59.243828035963844,64.03816964470022
2022-11-29,132.28599548339844,6.7,11.3,58.483816277115395,73.80217920628304
2022-11-30,146.39700317382812,6.3,11.7,58.24996650516202,88.1470366686661
2022-12-01,139.25799560546875,4.3,13.7,57.08071764539518,82.17727796007357
2022-12-02,135.56199645996094,2.8,15.2,56.20378100057005,79.35821545939089
2022-12-03,135.56199645996094,1.7,16.3,55.560694127698284,80.00130233226265
2022-12-04,135.56199645996094,1.2,16.8,55.268381912756574,80.29361454720436
2022-12-05,134.69900512695312,5.2,12.8,57.60687963229026,77.09212549466287
2022-12-06,138.48800659179688,5.1,12.9,57.548417189301915,80.93958940249496
2022-12-07,149.2449951171875,4.3,13.7,57.08071764539518,92.16427747179232
2022-12-08,138.89300537109375,2.2,15.8,55.85300634264,83.03999902845375
2022-12-09,139.11300659179688,-0.9,18.9,54.04067061000139,85.07233598179548
2022-12-10,139.11300659179688,-0.5,18.5,54.27452038195476,84.83848620984212
2022-12-11,139.11300659179688,-0.2,18.2,54.44990771091979,84.66309888087709
2022-12-12,136.58999633789062,-1.7,19.7,53.57297106609465,83.01702527179597
2022-12-13,137.5290069580078,-3.2,21.2,52.69603442126952,84.83297253673828
2022-12-14,131.51100158691406,-3.6,21.6,52.46218464931616,79.0488169375979
2022-12-15,134.76699829101562,-1.1,19.1,53.923745724024705,80.84325256699091
2022-12-16,115.45099639892578,-0.9,18.9,54.04067061000139,61.41032578892439
2022-12-17,115.45099639892578,-2.1,20.1,53.339121294141286,62.111875104784495
2022-12-18,115.45099639892578,-2.2,20.2,53.28065885115295,62.17033754777283
2022-12-19,108.54299926757812,6.3,11.7,58.24996650516202,50.293032762416104
2022-12-20,105.68800354003906,9.4,8.6,60.06230223780063,45.62570130223843
2022-12-21,97.75199890136719,6.7,11.3,58.483816277115395,39.26818262425179
2022-12-22,91.93800354003906,8.0,10.0,59.243828035963844,32.69417550407522
2022-12-23,82.97699737548828,8.4,9.6,59.47767780791721,23.49931956757107
2022-12-24,82.97699737548828,8.5,9.5,59.536140250905554,23.440857124582728
2022-12-25,82.97699737548828,8.1,9.9,59.30229047895218,23.6747068965361
2022-12-26,82.97699737548828,7.2,10.8,58.776128492057104,24.200868883431177
2022-12-27,80.04299926757812,6.2,11.8,58.191504062173685,21.85149520540444
2022-12-28,81.35099792480469,8.9,9.1,59.76999002285892,21.581007901945767
2022-12-29,83.83000183105469,8.6,9.4,59.59460269389389,24.235399137160798
2022-12-30,76.31500244140625,8.3,9.7,59.41921536492887,16.895787076477383
2022-12-31,76.31500244140625,13.2,4.800000000000001,62.28387507135763,14.031127370048623
2023-01-01,76.31500244140625,11.9,6.1,61.523863312509185,14.791139128897065
2023-01-02,76.31500244140625,8.3,9.7,59.41921536492887,16.895787076477383
2023-01-03,72.31400299072266,5.8,12.2,57.95765429022031,14.356348700502345
2023-01-04,65.02200317382812,10.9,7.1,60.93923888262576,4.082764291202366
2023-01-05,72.4219970703125,10.0,8.0,60.41307689573068,12.008920174581817
2023-01-06,69.53399658203125,9.7,8.3,60.23768956676565,9.296307015265597
2023-01-07,69.53399658203125,9.9,8.1,60.35461445274234,9.17938212928891
2023-01-08,69.53399658203125,8.1,9.9,59.30229047895218,10.23170610307907
2023-01-09,74.302001953125,6.5,11.5,58.36689139113871,15.935110561986292
